cluster	Exp
EOG7RVK9K	72.82445531
EOG7RVK9M	47.12149339
EOG7RVK9P	3.159125379
EOG7RVK9Q	85.9354715
EOG7RVK9R	98.57772831
EOG7RVK9S	7.842462011
EOG7RVK9T	102.1262457
EOG7RVK9V	60.80157037
EOG7RVK9X	106.8945095
EOG7RVK9Z	1.120273825
EOG7RVKB0	373.1244487
EOG7RVKB1	9.650062717
EOG7RVKB3	82.76672154
EOG7RVKB4	204.8446463
EOG7RVKB5	137.9104422
EOG7RVKB6	1.241273651
EOG7RVKB7	99.12217886
EOG7RVKB8	0.39417015
EOG7RVKBB	35.64693369
EOG7RVKBC	178.9912978
EOG7RVKBD	1452.114191
EOG7RVKBF	2.175701383
EOG7RVKBG	1.826842125
EOG7RZFJ0	31.58433017
EOG7RZFJ1	96.53677995
EOG7RZFJ2	94.84363203
EOG7RZFJ3	93.56857398
EOG7RZFJ4	30.12272509
EOG7RZFJ5	15.70845908
EOG7RZFJ6	5.783852885
EOG7RZFJ7	190.2343265
EOG7RZFJ8	38.06372577
EOG7RZFJ9	132.4772254
EOG7RZFJB	7.265499677
EOG7RZFJC	310.492778
EOG7RZFJD	177.4241111
EOG7RZFJF	23.50980313
EOG7RZFJG	10.78917224
EOG7RZFJH	328.6331999
EOG7RZFJJ	74.43396497
EOG7RZFJK	3.937823923
EOG7RZFJM	85.72840602
EOG7RZFJN	2.219340849
EOG7RZFJP	102.4277572
EOG7RZFJQ	1.002378436
EOG7RZFJR	18.64485121
EOG7RZFJS	113.7293591
EOG7RZFJT	81.5532245
EOG7RZFJV	23.69487721
EOG7RZFJW	256.5445909
EOG7RZFJX	90.72478206
EOG7RZFJZ	257.0729706
EOG7RZFK0	251.2085302
EOG7RZFK2	121.0591541
EOG7RZFK5	36.18233088
EOG7RZFK7	0.8196452
EOG7RZFK8	0.051230685
EOG7RZFKK	0.70779934
EOG7S29RW	19.54205728
EOG7S29RX	155.9961358
EOG7S29RZ	65.891806
EOG7S29S0	46.9540832
EOG7S29S2	59.49890774
EOG7S29S3	34.02822643
EOG7S29S4	2.995102306
EOG7S29S5	59.45547357
EOG7S29S6	38.28215634
EOG7S29S7	205.9332725
EOG7S29S8	22.32780643
EOG7S29S9	28.86475459
EOG7S29SB	300.7846873
EOG7S29SC	11.05002915
EOG7S29SD	31.45868737
EOG7S29SF	1.81092525
EOG7S29SG	118.1718175
EOG7S29SH	6.329533908
EOG7S29SJ	100.5893302
EOG7S29SK	140.8879183
EOG7S29SN	2.000703251
EOG7S29SP	40.40613785
EOG7S29SR	201.4285966
EOG7S29SS	149.2322463
EOG7S29ST	19.17023307
EOG7S29SV	23.20122784
EOG7S29SW	416.8276338
EOG7S29SX	91.74911489
EOG7S29T0	106.9076345
EOG7S29T1	3.476014432
EOG7S29T2	738.9968128
EOG7S29T4	0.79396153
EOG7S29T5	2.2662622
EOG7S560X	41.36934118
EOG7S5610	55.85548716
EOG7S5612	32.86657102
EOG7S5613	8.610028343
EOG7S5614	133.922535
EOG7S5615	44.93102346
EOG7S5616	263.884242
EOG7S5617	12.07433077
EOG7S5618	11.545028
EOG7S5619	41.18054077
EOG7S561B	62.25609786
EOG7S561C	56.24574383
EOG7S561D	23.4027155
EOG7S561F	25.9043367
EOG7S561G	27.73818404
EOG7S561H	132.4246865
EOG7S561J	112.1302688
EOG7S561N	147.6799156
EOG7S561P	77.50130031
EOG7S561Q	146.3694633
EOG7S561R	70.78878132
EOG7S561S	143.8700871
EOG7S561T	29.69531429
EOG7S561V	132.32222
EOG7S561W	211.9686363
EOG7S561Z	0.589165758
EOG7S5621	2212.211226
EOG7S5623	36.64871116
EOG7S5624	73.58842541
EOG7S5626	15.15543
EOG7S827S	7.392179048
EOG7S827T	58.05960164
EOG7S827V	58.13830479
EOG7S827W	109.82869
EOG7S827X	42.27622402
EOG7S827Z	7.324723698
EOG7S8280	83.81784131
EOG7S8281	34.08664096
EOG7S8282	112.0178594
EOG7S8283	152.3655828
EOG7S8284	57.06306157
EOG7S8285	37.08536154
EOG7S8286	19.71114429
EOG7S8287	159.3734708
EOG7S8288	62.84457368
EOG7S8289	103.2272681
EOG7S828B	18.44287537
EOG7S828C	120.7803769
EOG7S828D	81.32679912
EOG7S828F	87.26850125
EOG7S828H	3.386314463
EOG7S828J	57.43298627
EOG7S828K	5.21868852
EOG7S828M	93.22126153
EOG7S828N	16.19653703
EOG7S828P	5.473631942
EOG7S828Q	10.13596279
EOG7S828R	116.5956124
EOG7S828T	81.27830004
EOG7S828V	63.7869544
EOG7S828W	2255.997789
EOG7S828X	118.1876353
EOG7S828Z	5.094651565
EOG7S8291	277.2566349
EOG7S8292	3.857293724
EOG7S8294	68.54988612
EOG7SBXGP	29.38800369
EOG7SBXGQ	8.437880128
EOG7SBXGR	3.650051383
EOG7SBXGS	30.64107782
EOG7SBXGT	10.16381931
EOG7SBXGV	121.1405634
EOG7SBXGW	83.58924418
EOG7SBXGX	23.05577397
EOG7SBXGZ	3.960014895
EOG7SBXH0	80.99749457
EOG7SBXH1	50.82599351
EOG7SBXH2	5.987262738
EOG7SBXH3	122.2434716
EOG7SBXH4	88.83305273
EOG7SBXH5	226.7596425
EOG7SBXH6	83.09600507
EOG7SBXH7	110.0029856
EOG7SBXH8	0.344717771
EOG7SBXH9	2.457669004
EOG7SBXHB	65.17606411
EOG7SBXHC	114.2108454
EOG7SBXHD	94.73709403
EOG7SBXHF	333.248426
EOG7SBXHG	142.4332788
EOG7SBXHH	150.6542746
EOG7SBXHJ	92.54230718
EOG7SBXHK	6.451045724
EOG7SBXHN	66.31278208
EOG7SBXHP	64.01475018
EOG7SBXHQ	82.40194221
EOG7SBXHR	697.4965802
EOG7SBXHZ	72.29873299
EOG7SBXJ0	0.220522086
EOG7SBXJF	0.434184794
EOG7SFSQR	200.0611391
EOG7SFSQS	102.5315053
EOG7SFSQT	1.359358717
EOG7SFSQV	83.33536628
EOG7SFSQW	34.01122252
EOG7SFSQX	46.79844684
EOG7SFSQZ	124.0757521
EOG7SFSR0	59.11209833
EOG7SFSR1	88.68887996
EOG7SFSR2	100.1648083
EOG7SFSR3	29.59569509
EOG7SFSR4	160.1431104
EOG7SFSR5	486.865652
EOG7SFSR6	82.86705667
EOG7SFSR7	61.02649156
EOG7SFSR8	31.74526142
EOG7SFSR9	130.6363398
EOG7SFSRB	0.579311692
EOG7SFSRC	232.6123947
EOG7SFSRD	77.36390813
EOG7SFSRF	161.7908806
EOG7SFSRG	11.18420336
EOG7SFSRH	6.417655289
EOG7SFSRJ	16.24204962
EOG7SFSRK	184.8558469
EOG7SFSRM	25.01543199
EOG7SFSRN	3.834136395
EOG7SFSRP	674.8431519
EOG7SFSRQ	0.668490574
EOG7SFSRT	322.4417789
EOG7SFSRX	13.71006862
EOG7SFSS1	143.5239694
EOG7SJNZM	61.48927023
EOG7SJNZN	13.89053656
EOG7SJNZP	39.29347676
EOG7SJNZQ	9.875197912
EOG7SJNZR	65.59390225
EOG7SJNZS	2.767977281
EOG7SJNZT	23.35430877
EOG7SJNZV	47.71530721
EOG7SJNZW	2.760847214
EOG7SJNZX	43.52026834
EOG7SJNZZ	4.872691241
EOG7SJP00	186.5514166
EOG7SJP01	12.35384863
EOG7SJP02	148.7969366
EOG7SJP03	88.3230529
EOG7SJP04	0.954180451
EOG7SJP05	134.2783204
EOG7SJP06	156.2435253
EOG7SJP07	62.63472625
EOG7SJP08	5.504200616
EOG7SJP09	0.91519208
EOG7SJP0B	585.6581245
EOG7SJP0C	5.352574642
EOG7SJP0D	2.368475821
EOG7SJP0F	92.74956029
EOG7SJP0G	2.869560261
EOG7SJP0H	174.9676257
EOG7SJP0J	97.9469034
EOG7SJP0K	5.71459304
EOG7SJP0M	89.6194373
EOG7SJP0P	91.5808634
EOG7SJP0Q	44.54667149
EOG7SJP0R	308.3600832
EOG7SJP0T	115.0026334
EOG7SJP0W	1201.829494
EOG7SJP0Z	37.601626
EOG7SNJ6F	289.0203793
EOG7SNJ6G	88.42223584
EOG7SNJ6H	52.84530016
EOG7SNJ6J	172.0411599
EOG7SNJ6K	98.30455472
EOG7SNJ6M	4.045785064
EOG7SNJ6N	86.1408891
EOG7SNJ6P	7.541381483
EOG7SNJ6R	5.444841784
EOG7SNJ6S	27.19320523
EOG7SNJ6T	262.7455465
EOG7SNJ6V	41.75516879
EOG7SNJ6W	144.8315448
EOG7SNJ6X	11.04558451
EOG7SNJ6Z	16.32518537
EOG7SNJ70	7.80386077
EOG7SNJ72	26.47290599
EOG7SNJ73	105.9520119
EOG7SNJ74	132.0578568
EOG7SNJ75	201.5447396
EOG7SNJ76	2.678676484
EOG7SNJ77	1.938093036
EOG7SNJ78	83.57886921
EOG7SNJ79	133.3878271
EOG7SNJ7B	11.0782239
EOG7SNJ7C	2.813107774
EOG7SNJ7D	1059.128424
EOG7SNJ7F	198.2847303
EOG7SNJ7G	6.921720452
EOG7SNJ7H	444.610068
EOG7SNJ7M	39.39366856
EOG7SNJ7N	3.151212422
EOG7SNJ7V	2.343885467
EOG7SRDFH	22.56235543
EOG7SRDFJ	138.8919762
EOG7SRDFK	108.6126999
EOG7SRDFM	122.4766461
EOG7SRDFN	35.91025045
EOG7SRDFP	73.49773851
EOG7SRDFQ	85.14480862
EOG7SRDFR	32.90394881
EOG7SRDFS	68.78548646
EOG7SRDFT	0.700720193
EOG7SRDFV	54.16012003
EOG7SRDFW	77.30247987
EOG7SRDFX	1.247621318
EOG7SRDFZ	8.246949238
EOG7SRDG0	142.7617712
EOG7SRDG1	66.21195696
EOG7SRDG2	106.3583302
EOG7SRDG3	149.3182915
EOG7SRDG4	52.35113635
EOG7SRDG5	196.4296949
EOG7SRDG7	90.98285597
EOG7SRDG8	4.02454356
EOG7SRDG9	164.0866519
EOG7SRDGB	11.83726983
EOG7SRDGC	5.429505042
EOG7SRDGD	67.76956122
EOG7SRDGG	0.8692119
EOG7SRDGH	102.3249261
EOG7SRDGJ	31.47374296
EOG7SRDGK	8.468932452
EOG7SRDGN	2.927705404
EOG7SRDGS	190.7411555
EOG7SRDH2	174.803913
EOG7SV8PC	44.12979022
EOG7SV8PD	88.197102
EOG7SV8PF	33.48228858
EOG7SV8PG	37.43669034
EOG7SV8PH	7.771802279
EOG7SV8PJ	41.3709164
EOG7SV8PK	78.32831212
EOG7SV8PM	43.72355301
EOG7SV8PN	16.88427943
EOG7SV8PP	16.54219065
EOG7SV8PQ	156.6483636
EOG7SV8PR	133.2209696
EOG7SV8PS	81.49901621
EOG7SV8PT	77.53147818
EOG7SV8PV	47.28544694
EOG7SV8PW	1.299175268
EOG7SV8PX	8.588305334
EOG7SV8PZ	168.1589544
EOG7SV8Q0	119.1380443
EOG7SV8Q1	8.127206054
EOG7SV8Q2	13.98541063
EOG7SV8Q4	8.879073884
EOG7SV8Q5	3.48351561
EOG7SV8Q7	4.261280987
EOG7SV8QB	17.2367882
EOG7SV8QC	116.8853901
EOG7SV8QD	187.8771585
EOG7SV8QF	158.2285589
EOG7SV8QG	2.033755204
EOG7SV8QH	1.611630333
EOG7SV8QJ	1.766267068
EOG7SV8QM	442.0011951
EOG7SV8QN	1397.300849
EOG7SZ4X8	131.2949673
EOG7SZ4X9	33.56710922
EOG7SZ4XB	87.2687109
EOG7SZ4XC	3.557606594
EOG7SZ4XD	6.198563472
EOG7SZ4XF	73.23570907
EOG7SZ4XG	56.24006681
EOG7SZ4XH	52.41082182
EOG7SZ4XJ	31.57863401
EOG7SZ4XK	43.5569154
EOG7SZ4XM	2.608246918
EOG7SZ4XN	118.7653552
EOG7SZ4XP	221.3746005
EOG7SZ4XQ	185.051426
EOG7SZ4XR	44.69832627
EOG7SZ4XS	3.888635563
EOG7SZ4XT	154.4818875
EOG7SZ4XV	30.81740191
EOG7SZ4XW	131.4015833
EOG7SZ4XX	6.251115364
EOG7SZ4Z0	98.49513046
EOG7SZ4Z2	31.15174411
EOG7SZ4Z3	82.16053012
EOG7SZ4Z4	90.09407873
EOG7SZ4Z5	40.20075683
EOG7SZ4Z6	168.5485356
EOG7SZ4Z9	2.21584951
EOG7SZ4ZB	71.41020834
EOG7SZ4ZF	11.25090286
EOG7SZ4ZG	0.937519668
EOG7T2159	1.6604596
EOG7T215B	82.30905812
EOG7T215C	8.889993958
EOG7T215D	19.84190449
EOG7T215F	111.3051184
EOG7T215G	8.208086685
EOG7T215H	73.31213973
EOG7T215J	236.6108351
EOG7T215K	63.31290035
EOG7T215M	43.48830966
EOG7T215N	70.12910845
EOG7T215P	49.83636896
EOG7T215Q	66.76220109
EOG7T215R	78.75827995
EOG7T215S	82.45269545
EOG7T215T	32.13837975
EOG7T215V	93.33540774
EOG7T215W	48.56675908
EOG7T215X	14.49110101
EOG7T2160	13.67710205
EOG7T2161	128.6260035
EOG7T2162	60.51392241
EOG7T2163	0.855245241
EOG7T2164	26.65603339
EOG7T2166	30.83922319
EOG7T2167	416.1401342
EOG7T2168	63.36512217
EOG7T2169	56.53653293
EOG7T216B	72.75093333
EOG7T216C	33.27108976
EOG7T216D	45.65040816
EOG7T216G	0.42487075
EOG7T216J	1.288904547
EOG7T4WD5	102.5140341
EOG7T4WD6	97.81040141
EOG7T4WD7	48.58537316
EOG7T4WD8	8.725984486
EOG7T4WD9	33.29457497
EOG7T4WDB	47.96699664
EOG7T4WDC	7.897008849
EOG7T4WDF	69.90073312
EOG7T4WDG	173.3414506
EOG7T4WDH	234.4331669
EOG7T4WDJ	125.2651196
EOG7T4WDK	11.40421609
EOG7T4WDM	232.5717757
EOG7T4WDN	41.8799838
EOG7T4WDP	35.48484416
EOG7T4WDQ	81.03767934
EOG7T4WDR	44.59043748
EOG7T4WDS	1.104201017
EOG7T4WDT	59.36497584
EOG7T4WDV	70.82235048
EOG7T4WDW	1385.509087
EOG7T4WDX	31.32303765
EOG7T4WDZ	79.50820179
EOG7T4WF0	75.77105468
EOG7T4WF1	18.00986469
EOG7T4WF2	1.177114453
EOG7T4WF3	164.9709269
EOG7T4WF5	7.797326883
EOG7T4WF6	3.898127905
EOG7T4WF8	136.4711143
EOG7T4WFB	0.705737539
EOG7T4WFD	273.9089047
EOG7T7RN1	195.563995
EOG7T7RN2	34.65391615
EOG7T7RN3	1.520870025
EOG7T7RN4	8.271995564
EOG7T7RN5	4.001387148
EOG7T7RN6	94.35318598
EOG7T7RN8	112.9216402
EOG7T7RN9	125.2954768
EOG7T7RNB	49.09256046
EOG7T7RNC	83.39379767
EOG7T7RND	1.549269243
EOG7T7RNF	1.422028048
EOG7T7RNG	79.84454497
EOG7T7RNH	102.5948713
EOG7T7RNJ	42.74325796
EOG7T7RNK	0.76680896
EOG7T7RNM	211.8287426
EOG7T7RNN	16.76383645
EOG7T7RNP	127.1223828
EOG7T7RNQ	28.95985846
EOG7T7RNS	67.50067977
EOG7T7RNT	77.60245689
EOG7T7RNV	19.91434346
EOG7T7RNW	2.948522252
EOG7T7RNZ	57.33765553
EOG7T7RP0	281.2598508
EOG7T7RP1	11.20976454
EOG7T7RP2	201.4726819
EOG7T7RP3	4.41939385
EOG7T7RP4	3.3133211
EOG7T7RP5	14.53664423
EOG7T7RP8	0.49304272
EOG7T7RPB	12.04625857
EOG7TBMW5	32.52981656
EOG7TBMW6	36.15506552
EOG7TBMW7	4.616289135
EOG7TBMW8	8.948442369
EOG7TBMW9	9.485015895
EOG7TBMWB	142.0554028
EOG7TBMWC	23.25418959
EOG7TBMWD	77.47229968
EOG7TBMWF	13.98706783
EOG7TBMWG	137.9649254
EOG7TBMWH	74.01540202
EOG7TBMWJ	132.5215209
EOG7TBMWK	126.6040052
EOG7TBMWN	90.61514572
EOG7TBMWP	55.92030419
EOG7TBMWQ	96.42641983
EOG7TBMWR	2.22396173
EOG7TBMWS	3.154581639
EOG7TBMWT	32.11663011
EOG7TBMWV	43.63685378
EOG7TBMWW	8.113734966
EOG7TBMWX	1.331405542
EOG7TBMWZ	292.8507014
EOG7TBMX0	105.1563404
EOG7TBMX1	7.462349097
EOG7TBMX2	127.8714848
EOG7TBMX3	94.26716944
EOG7TBMX4	44.09460491
EOG7TBMX5	685.5237184
EOG7TBMX6	28.80087047
EOG7TBMX7	18.33079302
EOG7TBMX8	146.3779929
EOG7TBMX9	0.859867006
EOG7TBMXB	0.6827881
EOG7TFH40	11.63184534
EOG7TFH41	36.56043382
EOG7TFH42	169.0563762
EOG7TFH43	158.1569336
EOG7TFH44	38.21531995
EOG7TFH45	952.6865343
EOG7TFH46	1.875630906
EOG7TFH47	33.86609645
EOG7TFH48	2.198516469
EOG7TFH4B	14.2433658
EOG7TFH4C	253.1769459
EOG7TFH4F	6.343668848
EOG7TFH4G	72.20633707
EOG7TFH4H	61.49656216
EOG7TFH4J	112.9384298
EOG7TFH4K	81.60735804
EOG7TFH4M	1.440014067
EOG7TFH4N	170.3101351
EOG7TFH4Q	141.9471663
EOG7TFH4R	49.39528721
EOG7TFH4S	147.9234235
EOG7TFH4T	1.590046853
EOG7TFH4V	109.1939897
EOG7TFH4W	196.3018083
EOG7TFH4X	16.74794379
EOG7TFH4Z	215.4688899
EOG7TFH51	0.61614091
EOG7TFH52	252.5749854
EOG7TFH53	0.20791045
EOG7TFH57	203.9193611
EOG7TJCBV	109.7869428
EOG7TJCBW	86.47961366
EOG7TJCBX	191.8839669
EOG7TJCBZ	27.53932568
EOG7TJCC0	95.28978492
EOG7TJCC1	21.84026672
EOG7TJCC2	64.8364752
EOG7TJCC3	92.79884801
EOG7TJCC4	1.210676043
EOG7TJCC5	91.44142842
EOG7TJCC6	90.85323497
EOG7TJCC7	102.6203137
EOG7TJCC8	29.87023997
EOG7TJCC9	16.65785435
EOG7TJCCB	167.5388843
EOG7TJCCC	44.17627566
EOG7TJCCD	12.24999946
EOG7TJCCF	192.0185166
EOG7TJCCG	169.0199716
EOG7TJCCH	105.6387753
EOG7TJCCJ	331.9526186
EOG7TJCCK	261.0097856
EOG7TJCCM	141.5228957
EOG7TJCCN	306.4563102
EOG7TJCCP	190.0781258
EOG7TJCCQ	60.51605589
EOG7TJCCR	121.7163282
EOG7TJCCT	74.33706056
EOG7TJCCV	15.78927404
EOG7TJCCW	99.05316881
EOG7TJCCX	33.61524186
EOG7TJCCZ	1.265553747
EOG7TJCD0	4.275436768
EOG7TJCD1	234.8190907
EOG7TJCD2	233.0317137
EOG7TJCD6	334.3038212
EOG7TJCD9	4.321715423
EOG7TN7KW	20.94443216
EOG7TN7KX	157.6024752
EOG7TN7KZ	85.39233511
EOG7TN7M0	40.26097543
EOG7TN7M1	1.133321788
EOG7TN7M2	21.48460337
EOG7TN7M3	181.0501879
EOG7TN7M4	163.9173611
EOG7TN7M5	86.97331407
EOG7TN7M6	238.1256343
EOG7TN7M7	106.7688445
EOG7TN7M8	43.86358419
EOG7TN7M9	822.6396728
EOG7TN7MB	26.32288593
EOG7TN7MD	4.163416553
EOG7TN7MF	127.8654729
EOG7TN7MH	15.13682132
EOG7TN7MJ	30.92923577
EOG7TN7MK	127.3867961
EOG7TN7MM	72.4108504
EOG7TN7MP	47.83834165
EOG7TN7MQ	149.4410793
EOG7TN7MR	264.9093988
EOG7TN7MT	263.2611265
EOG7TN7MV	122.0814042
EOG7TN7MW	33.58207865
EOG7TN7N0	0.851160418
EOG7TN7N1	375.547869
EOG7TN7N2	0.125461975
EOG7TN7N3	775.8980615
EOG7TN7N4	26.77509214
EOG7TN7N5	2.115124021
EOG7TN7N7	3.877058214
EOG7TR3TR	93.39521446
EOG7TR3TS	95.95657331
EOG7TR3TT	2.327520077
EOG7TR3TV	1.636130149
EOG7TR3TW	119.2153734
EOG7TR3TX	114.198342
EOG7TR3TZ	75.4134497
EOG7TR3V0	37.24961117
EOG7TR3V1	120.2244315
EOG7TR3V2	121.58308
EOG7TR3V3	197.7408138
EOG7TR3V4	28.66237242
EOG7TR3V5	52.60824769
EOG7TR3V6	52.58726543
EOG7TR3V7	60.06512351
EOG7TR3V8	125.1679781
EOG7TR3V9	103.5176385
EOG7TR3VB	79.35104021
EOG7TR3VC	3.816836498
EOG7TR3VF	168.7849199
EOG7TR3VH	41.15647621
EOG7TR3VJ	182.1258801
EOG7TR3VM	859.0926205
EOG7TR3VN	104.6727451
EOG7TR3VP	121.8548486
EOG7TR3VR	120.9437595
EOG7TR3VS	529.5819284
EOG7TR3W1	496.9679895
EOG7TR3W3	1.283330746
EOG7TR3W4	5.365038216
EOG7TR3WC	7.025759216
EOG7TV02N	7.733587221
EOG7TV02P	0.821649812
EOG7TV02Q	91.6556151
EOG7TV02R	54.03130314
EOG7TV02S	11.33737619
EOG7TV02T	64.76581295
EOG7TV02V	58.84222768
EOG7TV02W	264.2584369
EOG7TV02X	196.8687452
EOG7TV02Z	84.11174347
EOG7TV030	11.24071765
EOG7TV031	74.89611668
EOG7TV032	32.28247183
EOG7TV033	33.61713805
EOG7TV034	57.21112063
EOG7TV035	45.94284345
EOG7TV036	44.52772253
EOG7TV037	582.2518424
EOG7TV038	177.9014629
EOG7TV039	253.9352652
EOG7TV03D	105.9455717
EOG7TV03F	84.04996802
EOG7TV03H	0.54576526
EOG7TV03J	39.13471629
EOG7TV03K	101.5659101
EOG7TV03M	20.34354111
EOG7TV03N	226.6994268
EOG7TV03P	145.6438187
EOG7TV03Q	659.4948629
EOG7TV03R	2.375999771
EOG7TV03T	335.4626583
EOG7TXV9P	24.25207401
EOG7TXV9Q	22.2924777
EOG7TXV9R	25.90974561
EOG7TXV9S	39.87967378
EOG7TXV9T	205.2899289
EOG7TXV9V	123.8750782
EOG7TXV9W	64.53211125
EOG7TXV9X	14.88458861
EOG7TXV9Z	120.4761328
EOG7TXVB0	34.90966276
EOG7TXVB1	2.377858137
EOG7TXVB2	54.73533511
EOG7TXVB3	91.66936901
EOG7TXVB4	108.0964334
EOG7TXVB5	6.803354337
EOG7TXVB6	51.82093592
EOG7TXVB7	186.1178371
EOG7TXVB8	39.60184961
EOG7TXVB9	220.2290105
EOG7TXVBB	1020.738148
EOG7TXVBC	129.6603171
EOG7TXVBD	30.46564935
EOG7TXVBF	135.0209785
EOG7TXVBG	6.499277702
EOG7TXVBH	150.4135718
EOG7TXVBK	1.283809997
EOG7TXVBN	0.248245
EOG7TXVBP	213.4379822
EOG7TXVBS	226.7400054
EOG7TXVBT	1.039187278
EOG7TXVBX	2.164030226
EOG7TXVBZ	#DIV/0!
EOG7TXVC1	1.322709
EOG7V1QJJ	17.68713995
EOG7V1QJK	44.51207913
EOG7V1QJM	65.92548402
EOG7V1QJN	12.93578482
EOG7V1QJP	126.0627145
EOG7V1QJQ	62.45856821
EOG7V1QJR	55.37391188
EOG7V1QJS	48.21615292
EOG7V1QJT	29.21152869
EOG7V1QJV	149.1857246
EOG7V1QJW	227.1270702
EOG7V1QJX	62.75923088
EOG7V1QJZ	130.8583353
EOG7V1QK0	153.9423198
EOG7V1QK1	51.5430497
EOG7V1QK2	216.6192718
EOG7V1QK3	49.75672389
EOG7V1QK5	438.693649
EOG7V1QK6	168.8968358
EOG7V1QK7	94.35342852
EOG7V1QK8	108.7050867
EOG7V1QK9	63.11730943
EOG7V1QKB	42.07540801
EOG7V1QKC	3.411136732
EOG7V1QKD	203.1913088
EOG7V1QKF	164.5629021
EOG7V1QKG	4.069260565
EOG7V1QKH	2.069510948
EOG7V1QKJ	70.453624
EOG7V1QKM	265.8446604
EOG7V1QKQ	2.120633128
EOG7V1QKT	35.10114901
EOG7V4KSF	3.019690023
EOG7V4KSG	37.43372322
EOG7V4KSH	26.94470149
EOG7V4KSJ	34.58239535
EOG7V4KSK	105.411589
EOG7V4KSM	119.4508927
EOG7V4KSN	131.0915814
EOG7V4KSP	8.715882438
EOG7V4KSQ	66.54666714
EOG7V4KSR	14.18060609
EOG7V4KSS	93.3639662
EOG7V4KST	359.3919646
EOG7V4KSV	99.28420787
EOG7V4KSW	201.1211686
EOG7V4KSX	71.36657904
EOG7V4KSZ	13.15549384
EOG7V4KT0	0.891342723
EOG7V4KT1	59.62704764
EOG7V4KT2	25.4212389
EOG7V4KT4	65.23441768
EOG7V4KT5	4.572890354
EOG7V4KT6	262.6613064
EOG7V4KT7	63.24544441
EOG7V4KT8	501.8571898
EOG7V4KT9	599.5433534
EOG7V4KTB	53.45035728
EOG7V4KTC	413.7336742
EOG7V4KTF	55.43163999
EOG7V4KTG	113.7670842
EOG7V4KTH	311.3549169
EOG7V4KTJ	0.4310704
EOG7V4KTK	186.2326395
EOG7V4KTN	5.849021474
EOG7V7G1F	4.907638111
EOG7V7G1G	7.253669339
EOG7V7G1H	63.56002572
EOG7V7G1J	328.8046021
EOG7V7G1K	8.087264585
EOG7V7G1M	56.96482621
EOG7V7G1N	2.511266996
EOG7V7G1P	79.93757135
EOG7V7G1R	4.773692181
EOG7V7G1S	109.1515386
EOG7V7G1T	189.1034894
EOG7V7G1V	77.10608439
EOG7V7G1W	50.47775709
EOG7V7G1Z	34.3188682
EOG7V7G20	391.1409806
EOG7V7G21	16.81813649
EOG7V7G22	2.238340872
EOG7V7G23	62.90722215
EOG7V7G24	144.4389709
EOG7V7G25	75.15309126
EOG7V7G26	47.32011997
EOG7V7G27	8.417687365
EOG7V7G28	1.607008446
EOG7V7G29	69.09742705
EOG7V7G2B	1.720479003
EOG7V7G2D	111.561653
EOG7V7G2G	235.0119406
EOG7V7G2H	1351.086565
EOG7V7G2K	46.60127595
EOG7V7G2M	0.946264016
EOG7V7G2N	1.194011835
EOG7V7G2R	0.1166405
EOG7VBB8F	46.14912957
EOG7VBB8G	0.89964645
EOG7VBB8H	86.05968622
EOG7VBB8J	21.13495178
EOG7VBB8K	33.5723091
EOG7VBB8M	44.73814444
EOG7VBB8N	18.16575235
EOG7VBB8P	7.763785079
EOG7VBB8Q	88.59182053
EOG7VBB8R	220.0504195
EOG7VBB8S	67.38242937
EOG7VBB8T	26.37308757
EOG7VBB8V	17.39308382
EOG7VBB8W	79.99712993
EOG7VBB8X	126.3081144
EOG7VBB8Z	525.2161817
EOG7VBB91	7.262471658
EOG7VBB92	108.9601975
EOG7VBB93	8.269753603
EOG7VBB94	11.05704815
EOG7VBB95	36.78589417
EOG7VBB97	117.0199301
EOG7VBB98	122.931549
EOG7VBB9B	22.60861648
EOG7VBB9C	117.8363788
EOG7VBB9D	113.6830701
EOG7VBB9F	1.436751284
EOG7VBB9G	89.46107943
EOG7VBB9K	33.06545819
EOG7VBB9M	0.409216425
EOG7VBB9N	3.430513614
EOG7VBB9Q	54.60081598
EOG7VF6H7	25.50162783
EOG7VF6H8	81.18040237
EOG7VF6H9	6.357166113
EOG7VF6HB	52.94047143
EOG7VF6HC	8.807568217
EOG7VF6HD	234.8260189
EOG7VF6HG	52.91072045
EOG7VF6HH	50.00720647
EOG7VF6HJ	3.879161438
EOG7VF6HK	64.17277539
EOG7VF6HM	0.5532238
EOG7VF6HN	53.7737836
EOG7VF6HP	108.7430224
EOG7VF6HQ	34.44624278
EOG7VF6HR	71.52639364
EOG7VF6HS	446.8944731
EOG7VF6HT	337.1083945
EOG7VF6HV	88.36045245
EOG7VF6HW	5.493611371
EOG7VF6HZ	0.161467133
EOG7VF6J1	21.73584505
EOG7VF6J2	142.5583803
EOG7VF6J4	146.1286749
EOG7VF6J5	99.23556156
EOG7VF6J6	91.23326911
EOG7VF6J7	55.91724199
EOG7VF6J8	354.1593085
EOG7VF6JB	395.2250183
EOG7VF6JC	95.75348388
EOG7VF6JD	1.056555858
EOG7VF6JF	14.20476188
EOG7VF6JG	2.427925016
EOG7VF6JH	168.1494605
EOG7VF6JM	32.53729226
EOG7VJ2R7	21.71105681
EOG7VJ2R8	289.5631056
EOG7VJ2R9	17.52556959
EOG7VJ2RB	47.8500367
EOG7VJ2RC	75.32955959
EOG7VJ2RD	54.28668818
EOG7VJ2RF	51.16433443
