cluster	kTotal	kWithin	kOut	kDiff
EOG71GKQ4	27.47206962	8.352458847	19.11961077	-10.76715193
EOG71KFWZ	58.35636662	31.45402925	26.90233737	4.551691879
EOG71KFX0	72.84512449	50.22537959	22.6197449	27.60563469
EOG71KFX1	13.25811137	2.005759511	11.25235186	-9.246592349
EOG71KFX2	54.42772489	27.27230011	27.15542478	0.116875329
EOG71KFX3	12.21590574	1.631643301	10.58426244	-8.952619137
EOG71KFX5	17.63709595	1.88239221	15.75470374	-13.87231153
EOG71KFX6	31.48900397	6.836841458	24.65216251	-17.81532105
EOG71KFX7	16.09794171	3.927763741	12.17017797	-8.242414225
EOG71KFX9	29.91371473	11.62149038	18.29222435	-6.670733964
EOG71KFXB	17.78801836	5.869457393	11.91856097	-6.049103573
EOG71KFXC	19.93551546	5.669934807	14.26558065	-8.595645846
EOG71KFXG	112.6319356	50.30559979	62.32633583	-12.02073604
EOG71KFXJ	33.77125801	15.14297484	18.62828317	-3.485308337
EOG71KFXM	57.29716079	35.60137751	21.69578328	13.90559423
EOG71KFXN	24.04539221	4.263684617	19.78170759	-15.51802298
EOG71KFXQ	19.42874338	5.447055919	13.98168746	-8.534631545
EOG71KFXS	19.38373516	4.91207983	14.47165533	-9.559575495
EOG71KFXT	41.32983573	9.992593867	31.33724186	-21.344648
EOG71KFXV	34.85682337	14.65244651	20.20437687	-5.55193036
EOG71KFXX	22.51524685	3.746832119	18.76841474	-15.02158262
EOG71KFXZ	26.18252371	4.628242071	21.55428164	-16.92603956
EOG71KFZ0	44.38673791	12.8607814	31.5259565	-18.6651751
EOG71KFZ2	23.20292084	5.420578296	17.78234254	-12.36176425
EOG71KFZ5	25.19556684	6.871650209	18.32391664	-11.45226643
EOG71KFZ7	23.13307412	10.39852137	12.73455275	-2.336031373
EOG71PB4W	12.52781836	3.042038461	9.485779897	-6.443741436
EOG71PB4X	35.36172877	9.611352809	25.75037596	-16.13902315
EOG71PB4Z	54.55292867	41.38159604	13.17133264	28.2102634
EOG71PB50	38.24669179	20.92056564	17.32612614	3.594439502
EOG71PB51	151.3913376	125.5276925	25.86364505	99.66404746
EOG71PB52	75.09774458	29.08526658	46.012478	-16.92721143
EOG71PB53	37.26054254	5.431592256	31.82895028	-26.39735803
EOG71PB55	13.92444924	3.872034612	10.05241462	-6.180380011
EOG71PB56	34.08944732	14.23475949	19.85468783	-5.619928336
EOG71PB57	14.34631968	3.371906038	10.97441364	-7.602507604
EOG71PB58	23.26938506	8.594480347	14.67490472	-6.080424371
EOG71PB59	29.08927472	4.642986819	24.4462879	-19.80330108
EOG71PB5B	16.79989814	3.087507133	13.71239101	-10.62488387
EOG71PB5C	159.5777379	99.44646478	60.13127315	39.31519163
EOG71PB5F	33.73730949	9.735465916	24.00184357	-14.26637766
EOG71PB5J	37.06458512	7.067423207	29.99716192	-22.92973871
EOG71PB5K	62.79610702	37.06941191	25.72669511	11.3427168
EOG71PB5M	26.87551894	7.308260876	19.56725807	-12.25899719
EOG71PB5N	31.41435296	8.62330333	22.79104963	-14.1677463
EOG71PB5P	19.61499872	4.26743141	15.34756731	-11.0801359
EOG71PB5R	46.78389491	23.02645324	23.75744167	-0.730988434
EOG71PB5S	57.94346765	39.03475801	18.90870964	20.12604837
EOG71PB5T	93.91704172	5.013979606	88.90306212	-83.88908251
EOG71PB5W	37.10834351	10.31745698	26.79088653	-16.47342954
EOG71PB5X	26.03275921	6.193475806	19.83928341	-13.6458076
EOG71PB5Z	32.19833146	9.622954731	22.57537673	-12.95242199
EOG71PB60	41.7608644	5.531706263	36.22915814	-30.69745187
EOG71S6CP	29.51811683	12.76177789	16.75633894	-3.994561056
EOG71S6CR	26.72030109	9.60371849	17.1165826	-7.512864114
EOG71S6CS	46.47230023	6.126764585	40.34553565	-34.21877106
EOG71S6CT	12.7515018	2.229889877	10.52161193	-8.29172205
EOG71S6CV	23.39450424	7.620229111	15.77427513	-8.154046017
EOG71S6CW	55.68961076	23.62341658	32.06619418	-8.442777594
EOG71S6CZ	45.34503553	7.891086913	37.45394862	-29.56286171
EOG71S6D0	56.15032567	30.68177827	25.4685474	5.213230863
EOG71S6D1	22.95086969	4.901851998	18.04901769	-13.1471657
EOG71S6D2	40.76487968	12.95897135	27.80590833	-14.84693698
EOG71S6D3	48.90138546	6.908694129	41.99269133	-35.0839972
EOG71S6D4	27.45180363	9.803847048	17.64795658	-7.844109535
EOG71S6D5	24.92335605	3.960892496	20.96246356	-17.00157106
EOG71S6D7	35.08816237	7.768750529	27.31941184	-19.55066131
EOG71S6D8	67.37149988	12.63966725	54.73183262	-42.09216537
EOG71S6D9	44.28413656	6.66516424	37.61897232	-30.95380808
EOG71S6DB	22.63129863	4.141860336	18.48943829	-14.34757796
EOG71S6DC	15.80563843	5.308508108	10.49713032	-5.188622211
EOG71S6DD	32.57418332	8.012757464	24.56142585	-16.54866839
EOG71S6DF	57.01861279	34.48240312	22.53620967	11.94619345
EOG71S6DH	32.80441997	7.935538315	24.86888166	-16.93334334
EOG71S6DJ	36.62054279	13.19439502	23.42614778	-10.23175276
EOG71S6DK	20.66052909	8.095324385	12.56520471	-4.469880322
EOG71S6DM	30.97236155	18.37759	12.59477154	5.782818463
EOG71S6DN	20.72843216	4.517664957	16.2107672	-11.69310225
EOG71S6DP	59.64375582	17.65355562	41.9902002	-24.33664457
EOG71S6DQ	39.68235923	10.20579909	29.47656014	-19.27076105
EOG71S6DR	26.05494953	9.359531432	16.6954181	-7.335886665
EOG71S6F1	44.91684003	7.210919094	37.70592094	-30.49500184
EOG71W2MQ	16.64943547	5.807556329	10.84187914	-5.034322815
EOG71W2MR	94.68620722	19.55853032	75.12767691	-55.56914659
EOG71W2MT	79.56405546	64.72629277	14.83776269	49.88853008
EOG71W2MV	16.50961159	4.13891875	12.37069284	-8.231774094
EOG71W2MW	95.20955216	30.27532951	64.93422265	-34.65889314
EOG71W2MX	67.4551091	43.31621153	24.13889757	19.17731397
EOG71W2N0	66.15909662	3.813146819	62.3459498	-58.53280298
EOG71W2N2	35.90542327	21.16404386	14.74137941	6.422664455
EOG71W2N3	8.465341987	2.165832864	6.299509123	-4.133676259
EOG71W2N4	25.16725907	5.87171063	19.29554844	-13.42383781
EOG71W2N5	7.446940906	2.16789499	5.279045917	-3.111150927
EOG71W2N6	28.26632075	16.28107302	11.98524773	4.295825283
EOG71W2N7	32.84767061	3.584973866	29.26269674	-25.67772288
EOG71W2N8	26.54925546	3.404409759	23.1448457	-19.74043594
EOG71W2N9	40.00193979	5.355089021	34.64685077	-29.29176174
EOG71W2NB	22.5286764	3.507016367	19.02166003	-15.51464367
EOG71W2NC	9.254866645	5.326148162	3.928718483	1.39742968
EOG71W2NF	16.1475015	2.457791988	13.68970951	-11.23191752
EOG71W2NG	21.83453855	8.93333549	12.90120306	-3.967867572
EOG71W2NH	69.59335631	22.48420218	47.10915413	-24.62495195
EOG71W2NJ	65.80355262	11.45027398	54.35327864	-42.90300466
EOG71W2NM	51.54413501	25.90348259	25.64065242	0.262830174
EOG71W2NR	20.93914281	3.836123361	17.10301945	-13.26689609
EOG71W2NZ	59.44119248	14.73702915	44.70416333	-29.96713418
EOG71W2P1	35.9720474	16.3967537	19.5752937	-3.178540001
EOG71ZXVQ	68.59911089	36.73291605	31.86619484	4.866721207
EOG71ZXVR	15.41474644	5.492680068	9.922066375	-4.429386306
EOG71ZXVS	43.29748471	14.87719996	28.42028475	-13.54308479
EOG71ZXVT	66.72364113	32.85576661	33.86787451	-1.012107897
EOG71ZXVV	45.19947088	6.88772482	38.31174606	-31.42402124
EOG71ZXVW	45.29426441	11.17940306	34.11486135	-22.93545829
EOG71ZXVX	28.40245474	9.529100703	18.87335404	-9.344253337
EOG71ZXVZ	30.42913674	2.912066773	27.51706996	-24.60500319
EOG71ZXW0	42.36573499	8.239481503	34.12625349	-25.88677198
EOG71ZXW2	19.49615438	4.567706472	14.92844791	-10.36074144
EOG71ZXW3	37.68840798	4.707759179	32.9806488	-28.27288963
EOG71ZXW4	18.64077425	4.808234823	13.83253943	-9.024304604
EOG71ZXW5	32.66888636	6.042278427	26.62660794	-20.58432951
EOG71ZXW6	21.17976074	3.11558041	18.06418033	-14.94859992
EOG71ZXW7	39.51002098	5.831995833	33.67802515	-27.84602932
EOG71ZXW8	16.3565202	2.163100545	14.19341966	-12.03031911
EOG71ZXW9	37.72121434	7.203749874	30.51746446	-23.31371459
EOG71ZXWB	37.69840664	12.76033345	24.93807319	-12.17773974
EOG71ZXWC	39.4159949	13.24220048	26.17379442	-12.93159394
EOG71ZXWG	30.9942951	5.228137974	25.76615712	-20.53801915
EOG71ZXWH	33.04364562	16.68094205	16.36270358	0.318238471
EOG71ZXWJ	26.95541788	6.377477252	20.57794063	-14.20046338
EOG71ZXWM	79.21463064	37.38422038	41.83041026	-4.446189876
EOG71ZXWQ	55.36468149	15.14668797	40.21799352	-25.07130555
EOG722T3J	23.7865373	3.248851928	20.53768537	-17.28883344
EOG722T3K	57.56025487	6.542339741	51.01791513	-44.47557538
EOG722T3M	53.61807221	22.23177298	31.38629923	-9.154526254
EOG722T3N	24.32612966	6.433376037	17.89275362	-11.45937759
EOG722T3P	8.286183215	2.906917985	5.37926523	-2.472347245
EOG722T3Q	23.56622926	14.16270859	9.403520667	4.759187923
EOG722T3R	17.5315951	1.944957198	15.5866379	-13.64168071
EOG722T3S	15.49126749	3.200440924	12.29082656	-9.09038564
EOG722T3T	16.7924729	3.482114667	13.31035824	-9.828243568
EOG722T3V	14.62064985	3.576304245	11.0443456	-7.468041357
EOG722T3X	27.04695013	8.53687487	18.51007526	-9.973200386
EOG722T3Z	19.28467765	3.793805675	15.49087197	-11.6970663
EOG722T40	46.58428603	21.31329636	25.27098968	-3.957693322
EOG722T41	24.9837418	10.85303628	14.13070551	-3.277669229
EOG722T46	20.542901	6.261612198	14.2812888	-8.0196766
EOG722T47	33.04486081	4.916055398	28.12880541	-23.21275001
EOG722T48	48.63223368	13.47224577	35.15998791	-21.68774214
EOG722T4B	23.49893277	4.078285357	19.42064742	-15.34236206
EOG722T4C	52.92209314	22.77805682	30.14403633	-7.365979514
EOG722T4D	140.8348006	37.13210928	103.7026913	-66.57058203
EOG722T4H	56.08576331	14.39474925	41.69101406	-27.29626481
EOG722T4J	24.91384955	2.999220826	21.91462872	-18.91540789
EOG722T4P	24.23205062	4.03188145	20.20016917	-16.16828772
EOG725PBG	96.85083753	19.08733069	77.76350684	-58.67617614
EOG725PBH	42.66604583	12.52505042	30.14099542	-17.615945
EOG725PBK	34.15857325	14.9847247	19.17384856	-4.18912386
EOG725PBM	22.07261079	11.31371657	10.75889422	0.554822352
EOG725PBN	30.50110053	10.59879778	19.90230275	-9.30350497
EOG725PBP	33.42821423	8.08061674	25.34759749	-17.26698075
EOG725PBQ	33.82938844	7.802827817	26.02656062	-18.22373281
EOG725PBT	46.97274428	37.13568014	9.837064145	27.29861599
EOG725PBV	72.05465762	59.88348514	12.17117248	47.71231266
EOG725PBW	15.19186207	8.291567672	6.900294396	1.391273277
EOG725PBX	28.68392022	6.469568774	22.21435145	-15.74478267
EOG725PBZ	40.6386592	7.38271177	33.25594743	-25.87323566
EOG725PC0	23.29755368	1.368054316	21.92949937	-20.56144505
EOG725PC2	32.83874657	16.01708099	16.82166558	-0.804584592
EOG725PC3	27.27702818	9.361973468	17.91505471	-8.553081247
EOG725PC4	23.31981728	0.847739396	22.47207788	-21.62433849
EOG725PC5	33.35436186	11.24188428	22.11247759	-10.87059331
EOG725PC6	80.88233407	53.26576428	27.61656979	25.64919448
EOG725PC7	21.49627684	5.886928617	15.60934822	-9.722419603
EOG725PC8	25.28570702	4.065501179	21.22020584	-17.15470466
EOG725PCB	26.09801569	15.8560221	10.2419936	5.614028498
EOG725PCD	28.42856162	7.97715256	20.45140906	-12.4742565
EOG725PCF	19.10690411	5.916158317	13.19074579	-7.274587476
EOG725PCG	33.11753265	10.89118915	22.2263435	-11.33515434
EOG725PCH	37.33246477	6.300870107	31.03159466	-24.73072455
EOG725PCJ	51.31440397	6.515880246	44.79852372	-38.28264348
EOG725PCN	30.31720453	9.999351383	20.31785315	-10.31850176
EOG728JKF	26.19151856	8.681511054	17.5100075	-8.828496448
EOG728JKH	14.80467457	2.214000023	12.59067455	-10.37667453
EOG728JKJ	16.34610168	4.741777201	11.60432448	-6.862547279
EOG728JKK	62.35095883	15.18027699	47.17068184	-31.99040486
EOG728JKN	26.05016187	5.135810686	20.91435118	-15.7785405
EOG728JKP	54.94025756	10.23774308	44.70251448	-34.46477141
EOG728JKQ	25.06446515	4.970724905	20.09374025	-15.12301534
EOG728JKR	31.27198942	14.13926002	17.1327294	-2.993469376
EOG728JKS	23.60809905	4.557217182	19.05088187	-14.49366469
EOG728JKT	38.74698555	5.55261896	33.19436659	-27.64174763
EOG728JKV	17.20183335	4.456146346	12.74568701	-8.289540661
EOG728JKX	7.904684745	1.864431621	6.040253125	-4.175821504
EOG728JKZ	121.6166685	86.1901243	35.42654421	50.76358009
EOG728JM0	23.51766874	8.340038464	15.17763028	-6.837591815
EOG728JM1	79.4855059	4.739252423	74.74625348	-70.00700106
EOG728JM3	16.18707728	6.220798815	9.966278468	-3.745479653
EOG728JM4	12.14915292	2.175071673	9.974081251	-7.799009578
EOG728JM5	60.98472292	31.1104909	29.87423202	1.236258878
EOG728JM6	42.97933903	21.71755932	21.2617797	0.455779623
EOG728JM7	97.33761006	19.86521127	77.47239879	-57.60718752
EOG728JM9	50.65231163	17.06456396	33.58774767	-16.52318371
EOG728JMB	75.54749892	13.44922734	62.09827158	-48.64904424
EOG728JMC	18.27696994	4.085555944	14.19141399	-10.10585805
EOG728JMF	58.35667812	11.99739858	46.35927955	-34.36188097
EOG728JMJ	44.8948213	6.032509985	38.86231132	-32.82980133
EOG728JMN	105.195802	29.76579909	75.43000294	-45.66420385
EOG72CDT9	20.42361685	6.49840192	13.92521493	-7.426813012
EOG72CDTB	20.04093383	4.294093631	15.74684019	-11.45274656
EOG72CDTC	33.33315698	22.36471487	10.96844211	11.39627275
EOG72CDTD	37.27325305	25.88933219	11.38392087	14.50541132
EOG72CDTF	11.76975584	1.834584046	9.935171795	-8.100587749
EOG72CDTG	48.88890924	16.30573395	32.58317529	-16.27744134
EOG72CDTH	68.88076327	34.07491185	34.80585141	-0.730939563
EOG72CDTJ	20.98944901	5.285197241	15.70425177	-10.41905452
EOG72CDTK	15.66851349	3.322303327	12.34621016	-9.023906831
EOG72CDTM	73.66916466	31.9489651	41.72019956	-9.771234464
EOG72CDTN	49.59099552	35.2765938	14.31440172	20.96219208
EOG72CDTQ	33.08608701	9.923465969	23.16262104	-13.23915507
EOG72CDTR	13.37074185	2.455686458	10.91505539	-8.459368931
EOG72CDTS	12.41028504	6.858872579	5.551412459	1.307460121
EOG72CDTT	6.788952717	1.560953307	5.22799941	-3.667046103
EOG72CDTV	33.36805376	5.45628861	27.91176515	-22.45547654
EOG72CDTW	24.25570466	6.159688006	18.09601666	-11.93632865
EOG72CDV0	27.74231602	6.034684148	21.70763188	-15.67294773
EOG72CDV6	40.90980534	6.087775388	34.82202995	-28.73425456
EOG72CDV7	46.86007278	19.54450348	27.3155693	-7.771065826
EOG72CDV9	5.084874532	0.685471363	4.399403169	-3.713931806
EOG72CDVB	30.89808783	10.13968341	20.75840441	-10.618721
EOG72CDVD	22.34098935	9.630990403	12.70999895	-3.079008544
EOG72CDVF	19.39625256	3.179217703	16.21703486	-13.03781716
EOG72CDVK	55.34636292	33.53934741	21.80701552	11.73233189
EOG72G92B	32.57487625	16.46294272	16.11193353	0.351009188
EOG72G92C	80.79429191	63.4116989	17.38259301	46.02910589
EOG72G92D	30.32253389	4.671806676	25.65072722	-20.97892054
EOG72G92F	13.49649649	1.400636754	12.09585973	-10.69522298
EOG72G92G	32.96714447	10.2372798	22.72986467	-12.49258487
EOG72G92H	28.03932511	5.1215359	22.91778921	-17.79625331
EOG72G92J	22.47462077	16.44611508	6.028505695	10.41760938
EOG72G92K	16.60978806	6.298110334	10.31167773	-4.013567395
EOG72G92M	42.34950293	5.170058852	37.17944408	-32.00938523
EOG72G92P	12.96204343	2.684898237	10.27714519	-7.592246953
EOG72G92Q	24.46173843	5.456652079	19.00508635	-13.54843427
EOG72G92R	80.54487496	42.60853001	37.93634495	4.672185065
EOG72G92S	11.0376999	2.864770455	8.172929446	-5.308158991
EOG72G92V	64.350915	12.93075619	51.42015881	-38.48940262
EOG72G92W	10.71041593	2.31580698	8.394608946	-6.078801966
EOG72G92X	9.853252502	3.333771839	6.519480663	-3.185708824
EOG72G92Z	34.09923179	9.974108047	24.12512374	-14.15101569
EOG72G931	30.28249604	8.930351351	21.35214469	-12.42179334
EOG72G932	28.678029	5.594278585	23.08375042	-17.48947183
EOG72G934	25.99060162	10.04403764	15.94656397	-5.902526329
EOG72G935	17.27704783	8.857676751	8.41937108	0.438305671
EOG72G937	39.46618181	8.105176923	31.36100489	-23.25582797
EOG72G938	33.12616702	5.388016318	27.7381507	-22.35013439
EOG72G939	17.14319763	2.331698494	14.81149914	-12.47980064
EOG72G93F	10.28173131	2.43838478	7.843346527	-5.404961748
EOG72G93M	17.05775432	9.072635643	7.985118673	1.08751697
EOG72K597	46.27451862	13.36510502	32.90941359	-19.54430857
EOG72K598	27.52420818	12.13734545	15.38686273	-3.249517287
EOG72K599	77.01795447	42.84316917	34.1747853	8.668383878
EOG72K59B	19.85946517	5.987890238	13.87157494	-7.883684698
EOG72K59C	20.42905297	3.233146855	17.19590611	-13.96275926
EOG72K59D	91.07946972	38.80462578	52.27484393	-13.47021815
EOG72K59F	22.9409311	6.740789474	16.20014162	-9.45935215
EOG72K59G	35.6875001	19.6809238	16.0065763	3.674347507
EOG72K59H	27.47109088	12.42617915	15.04491174	-2.618732589
EOG72K59J	26.498916	7.060339767	19.43857624	-12.37823647
EOG72K59M	42.46413642	12.99842713	29.46570928	-16.46728215
EOG72K59N	31.85922796	7.26545544	24.59377252	-17.32831708
EOG72K59P	23.24472417	7.729298639	15.51542553	-7.786126891
EOG72K59Q	20.06804349	15.3754137	4.692629786	10.68278391
EOG72K59R	64.4386011	43.30522165	21.13337945	22.17184219
EOG72K59S	54.36385895	22.55355181	31.81030713	-9.25675532
EOG72K59T	50.78372016	15.21405868	35.56966148	-20.3556028
EOG72K59V	52.61923249	36.83374401	15.78548848	21.04825553
EOG72K59X	52.9026084	9.504009734	43.39859866	-33.89458893
EOG72K5B0	33.79984394	3.664804086	30.13503985	-26.47023577
EOG72K5B2	21.19020224	5.774068959	15.41613328	-9.642064325
EOG72K5B3	44.34474128	12.18713175	32.15760952	-19.97047777
EOG72K5B5	74.33762377	36.4972087	37.84041507	-1.343206364
EOG72K5B6	63.47608928	37.07152913	26.40456015	10.66696898
EOG72K5B7	42.52400973	12.28560464	30.23840509	-17.95280045
EOG72K5BF	90.02376937	23.43533652	66.58843285	-43.15309634
EOG72K5BJ	34.67003949	11.81967037	22.85036912	-11.03069874
EOG72P1J3	49.92556595	38.69710185	11.2284641	27.46863776
EOG72P1J4	53.27340201	7.746984338	45.52641767	-37.77943333
EOG72P1J5	20.95611365	6.505890359	14.45022329	-7.944332933
EOG72P1J6	42.7466356	17.17226503	25.57437058	-8.40210555
EOG72P1J7	80.77620883	68.92864379	11.84756504	57.08107875
EOG72P1J8	7.9615223	1.683806341	6.277715959	-4.593909618
EOG72P1J9	43.85954217	15.5151268	28.34441538	-12.82928858
EOG72P1JB	32.60879993	2.540290794	30.06850914	-27.52821834
EOG72P1JC	18.16349943	4.071423915	14.09207551	-10.0206516
EOG72P1JF	26.92531984	6.321389661	20.60393018	-14.28254052
EOG72P1JG	204.116847	33.69495555	170.4218915	-136.7269359
EOG72P1JH	26.07636963	11.04174973	15.0346199	-3.992870165
EOG72P1JJ	31.68914467	19.89615818	11.79298649	8.103171685
EOG72P1JK	27.75286217	5.98128891	21.77157326	-15.79028435
EOG72P1JN	22.03295074	5.256314451	16.77663629	-11.52032184
EOG72P1JP	82.78317957	53.55485351	29.22832606	24.32652744
EOG72P1JQ	22.22064223	10.02050221	12.20014003	-2.179637819
EOG72P1JR	77.36975154	22.28352113	55.08623041	-32.80270928
EOG72P1JS	17.47968369	3.202436392	14.2772473	-11.07481091
EOG72P1JV	23.93873438	4.608614364	19.33012002	-14.72150565
EOG72P1JW	34.09966355	12.8942658	21.20539775	-8.311131944
EOG72P1K0	24.34011599	16.78722138	7.552894608	9.234326775
EOG72P1K1	16.56308275	2.805232586	13.75785017	-10.95261758
EOG72P1KB	30.08659358	9.807900872	20.27869271	-10.47079184
EOG72RWS2	53.42410024	36.51864754	16.90545269	19.61319485
EOG72RWS3	43.22981233	9.372329038	33.85748329	-24.48515426
EOG72RWS4	26.29077993	5.001925385	21.28885455	-16.28692916
EOG72RWS5	74.77010683	13.46108138	61.30902545	-47.84794407
EOG72RWS6	22.36111906	6.465519895	15.89559917	-9.430079274
EOG72RWS7	43.76732057	31.99083162	11.77648895	20.21434268
EOG72RWSB	20.36750973	6.049444071	14.31806566	-8.268621591
EOG72RWSC	16.50554135	3.038114089	13.46742726	-10.42931317
EOG72RWSD	14.9479218	8.989667637	5.958254158	3.031413479
EOG72RWSF	34.92851637	10.9852393	23.94327707	-12.95803778
EOG72RWSH	79.1717685	51.9959354	27.1758331	24.82010231
EOG72RWSK	33.71523945	20.45724792	13.25799153	7.199256394
EOG72RWSM	27.06108289	5.915280993	21.1458019	-15.2305209
EOG72RWSN	27.4651655	6.546385379	20.91878012	-14.37239474
EOG72RWSP	7.443872432	1.371986916	6.071885516	-4.6998986
EOG72RWSQ	33.04598826	22.22112709	10.82486116	11.39626593
EOG72RWSR	12.97473558	3.831234262	9.143501321	-5.312267059
EOG72RWST	58.81948901	25.45010865	33.36938035	-7.9192717
EOG72RWSW	28.5106069	5.077523369	23.43308353	-18.35556016
EOG72RWSZ	18.4147511	5.707099974	12.70765113	-7.000551153
EOG72RWT0	44.70992853	9.177425217	35.53250332	-26.3550781
EOG72RWT3	31.132451	7.493015486	23.63943552	-16.14642003
EOG72RWT4	38.21143121	8.208906598	30.00252462	-21.79361802
EOG72RWT7	55.46874352	29.19381417	26.27492935	2.91888482
EOG72VS13	56.10556721	13.07402171	43.03154551	-29.9575238
EOG72VS14	76.52788972	43.29673702	33.2311527	10.06558432
EOG72VS15	12.40503837	3.052156783	9.352881588	-6.300724805
EOG72VS16	24.17976874	7.793719973	16.38604877	-8.592328793
EOG72VS17	101.0265022	62.79595965	38.23054256	24.56541709
EOG72VS18	32.80017014	8.074725789	24.72544435	-16.65071856
EOG72VS1B	4.658920391	1.253005836	3.405914555	-2.152908719
EOG72VS1C	35.0762819	4.46931351	30.60696839	-26.13765488
EOG72VS1F	126.0974924	55.12842973	70.96906268	-15.84063294
EOG72VS1G	42.59425528	11.792916	30.80133928	-19.00842328
EOG72VS1H	8.984038171	2.175043308	6.808994863	-4.633951555
EOG72VS1J	21.4914877	2.931470141	18.56001756	-15.62854742
EOG72VS1K	8.515792252	2.429369035	6.086423216	-3.657054181
